Harvest_year,Company,Tobacco_Type,Class,R$_Kg
2018_2019,JTI,Virginia,S T,0.54
2018_2019,JTI,Burley,T 1,10.45
2018_2019,JTI,Burley,T 1 L,9.43
2018_2019,JTI,Burley,T 2,9.10
2018_2019,JTI,Burley,T 2 L,7.16
2018_2019,JTI,Burley,T 3,6.41
2018_2019,JTI,Burley,T 3 L,5.64
2018_2019,JTI,Burley,T K,4.09
2018_2019,JTI,Burley,B 1,10.87
2018_2019,JTI,Burley,B 1 L,9.79
2018_2019,JTI,Burley,B 2,9.24
2018_2019,JTI,Burley,B 2 L,8.06
2018_2019,JTI,Burley,B 3,7.26
2018_2019,JTI,Burley,B 3 L,6.04
2018_2019,JTI,Burley,B K,5.14
2018_2019,JTI,Burley,C 1,10.62
2018_2019,JTI,Burley,C 1 L,9.72
2018_2019,JTI,Burley,C 2,9.20
2018_2019,JTI,Burley,C 2 L,8.06
2018_2019,JTI,Burley,C 3,7.06
2018_2019,JTI,Burley,C 3 L,5.84
2018_2019,JTI,Burley,C K,5.14
2018_2019,JTI,Burley,X 1,9.77
2018_2019,JTI,Burley,X 1 L,9.39
2018_2019,JTI,Burley,X 2,8.31
2018_2019,JTI,Burley,X 2 L,7.68
2018_2019,JTI,Burley,X 3,6.41
2018_2019,JTI,Burley,X 3 L,5.84
2018_2019,JTI,Burley,X K,4.57
2018_2019,JTI,Burley,N,1.90
2018_2019,JTI,Burley,G,0.80
2018_2019,Philip Morris,Virginia,T O 1,11.47
2018_2019,Philip Morris,Virginia,T O 2,9.70
2018_2019,Philip Morris,Virginia,T O 3,8.23
2018_2019,Philip Morris,Virginia,T R 1,8.93
2018_2019,Philip Morris,Virginia,T R 2,6.14
2018_2019,Philip Morris,Virginia,T R 3,3.56
2018_2019,Philip Morris,Virginia,T L 1,7.30
2018_2019,Philip Morris,Virginia,T L 2,5.66
2018_2019,Philip Morris,Virginia,T K,4.40
2018_2019,Philip Morris,Virginia,B O 1,12.06
2018_2019,Philip Morris,Virginia,B O 2,10.43
2018_2019,Philip Morris,Virginia,B O 3,8.40
2018_2019,Philip Morris,Virginia,B R 1,9.39
2018_2019,Philip Morris,Virginia,B R 2,6.89
2018_2019,Philip Morris,Virginia,B R 3,4.60
2018_2019,Philip Morris,Virginia,B L 1,8.98
2018_2019,Philip Morris,Virginia,B L 2,7.26
2018_2019,Philip Morris,Virginia,B K,5.66
2018_2019,Philip Morris,Virginia,C O 1,11.00
2018_2019,Philip Morris,Virginia,C O 2,9.45
2018_2019,Philip Morris,Virginia,C O 3,7.64
2018_2019,Philip Morris,Virginia,C R 1,7.72
2018_2019,Philip Morris,Virginia,C R 2,5.37
2018_2019,Philip Morris,Virginia,C R 3,3.45
2018_2019,Philip Morris,Virginia,C L 1,8.54
2018_2019,Philip Morris,Virginia,C L 2,6.89
2018_2019,Philip Morris,Virginia,C K,4.29
2018_2019,Philip Morris,Virginia,X O 1,9.65
2018_2019,Philip Morris,Virginia,X O 2,8.11
2018_2019,Philip Morris,Virginia,X O 3,6.51
2018_2019,Philip Morris,Virginia,X R 1,7.09
2018_2019,Philip Morris,Virginia,X R 2,4.38
2018_2019,Philip Morris,Virginia,X R 3,2.58
2018_2019,Philip Morris,Virginia,X L 1,7.56
2018_2019,Philip Morris,Virginia,X L 2,6.13
2018_2019,Philip Morris,Virginia,X K,3.14
2018_2019,Philip Morris,Virginia,G 2,4.09
2018_2019,Philip Morris,Virginia,G 3,1.06
2018_2019,Philip Morris,Virginia,N,2.70
2018_2019,Philip Morris,Virginia,S C,1.06
2018_2019,Philip Morris,Virginia,S T,0.65
2018_2019,China Brasil Tabacos,Virginia,T O 1,11.54
2018_2019,China Brasil Tabacos,Virginia,T O 2,9.75
2018_2019,China Brasil Tabacos,Virginia,T O 3,8.15
2018_2019,China Brasil Tabacos,Virginia,T R 1,8.93
2018_2019,China Brasil Tabacos,Virginia,T R 2,6.13
2018_2019,China Brasil Tabacos,Virginia,T R 3,3.39
2018_2019,China Brasil Tabacos,Virginia,T L 1,7.31
2018_2019,China Brasil Tabacos,Virginia,T L 2,5.67
2018_2019,China Brasil Tabacos,Virginia,T K,4.10
2018_2019,China Brasil Tabacos,Virginia,B O 1,12.13
2018_2019,China Brasil Tabacos,Virginia,B O 2,10.50
2018_2019,China Brasil Tabacos,Virginia,B O 3,8.33
2018_2019,China Brasil Tabacos,Virginia,B R 1,9.38
2018_2019,China Brasil Tabacos,Virginia,B R 2,6.88
2018_2019,China Brasil Tabacos,Virginia,B R 3,4.35
2018_2019,China Brasil Tabacos,Virginia,B L 1,8.89
2018_2019,China Brasil Tabacos,Virginia,B L 2,7.21
2018_2019,China Brasil Tabacos,Virginia,B K,5.26
2018_2019,China Brasil Tabacos,Virginia,C O 1,10.77
2018_2019,China Brasil Tabacos,Virginia,C O 2,9.45
2018_2019,China Brasil Tabacos,Virginia,C O 3,7.58
2018_2019,China Brasil Tabacos,Virginia,C R 1,7.50
2018_2019,China Brasil Tabacos,Virginia,C R 2,5.34
2018_2019,China Brasil Tabacos,Virginia,C R 3,3.38
2018_2019,China Brasil Tabacos,Virginia,C L 1,8.34
2018_2019,China Brasil Tabacos,Virginia,C L 2,6.74
2018_2019,China Brasil Tabacos,Virginia,C K,4.19
2018_2019,China Brasil Tabacos,Virginia,X O 1,9.25
2018_2019,China Brasil Tabacos,Virginia,X O 2,7.77
2018_2019,China Brasil Tabacos,Virginia,X O 3,6.37
2018_2019,China Brasil Tabacos,Virginia,X R 1,6.94
2018_2019,China Brasil Tabacos,Virginia,X R 2,4.29
2018_2019,China Brasil Tabacos,Virginia,X R 3,2.53
2018_2019,China Brasil Tabacos,Virginia,X L 1,7.39
2018_2019,China Brasil Tabacos,Virginia,X L 2,5.99
2018_2019,China Brasil Tabacos,Virginia,X K,3.08
2018_2019,China Brasil Tabacos,Virginia,G 2,4.00
2018_2019,China Brasil Tabacos,Virginia,G 3,1.04
2018_2019,China Brasil Tabacos,Virginia,N,2.64
2018_2019,China Brasil Tabacos,Virginia,S C,1.04
2018_2019,China Brasil Tabacos,Virginia,S T,0.63
2018_2019,Alliance One,Virginia,T O 1,11.48
2018_2019,Alliance One,Virginia,T O 2,9.66
2018_2019,Alliance One,Virginia,T O 3,8.02
2018_2019,Alliance One,Virginia,T R 1,8.94
2018_2019,Alliance One,Virginia,T R 2,6.11
2018_2019,Alliance One,Virginia,T R 3,3.38
2018_2019,Alliance One,Virginia,T L 1,7.31
2018_2019,Alliance One,Virginia,T L 2,5.66
2018_2019,Alliance One,Virginia,T K,4.10
2018_2019,Alliance One,Virginia,B O 1,12.07
2018_2019,Alliance One,Virginia,B O 2,10.40
2018_2019,Alliance One,Virginia,B O 3,8.20
2018_2019,Alliance One,Virginia,B R 1,9.40
2018_2019,Alliance One,Virginia,B R 2,6.86
2018_2019,Alliance One,Virginia,B R 3,4.34
2018_2019,Alliance One,Virginia,B L 1,8.88
2018_2019,Alliance One,Virginia,B L 2,7.21
2018_2019,Alliance One,Virginia,B K,5.25
2018_2019,Alliance One,Virginia,C O 1,10.84
2018_2019,Alliance One,Virginia,C O 2,9.43
2018_2019,Alliance One,Virginia,C O 3,7.46
2018_2019,Alliance One,Virginia,C R 1,7.49
2018_2019,Alliance One,Virginia,C R 2,5.25
2018_2019,Alliance One,Virginia,C R 3,3.37
2018_2019,Alliance One,Virginia,C L 1,8.15
2018_2019,Alliance One,Virginia,C L 2,6.59
2018_2019,Alliance One,Virginia,C K,4.19
2018_2019,Alliance One,Virginia,X O 1,9.43
2018_2019,Alliance One,Virginia,X O 2,7.93
2018_2019,Alliance One,Virginia,X O 3,6.37
2018_2019,Alliance One,Virginia,X R 1,6.93
2018_2019,Alliance One,Virginia,X R 2,4.28
2018_2019,Alliance One,Virginia,X R 3,2.52
2018_2019,Alliance One,Virginia,X L 1,7.22
2018_2019,Alliance One,Virginia,X L 2,5.86
2018_2019,Alliance One,Virginia,X K,3.08
2018_2019,Alliance One,Virginia,G 2,4.00
2018_2019,Alliance One,Virginia,G 3,1.04
2018_2019,Alliance One,Virginia,N,2.64
2018_2019,Alliance One,Virginia,S C,1.04
2018_2019,Alliance One,Virginia,S T,0.63
2018_2019,Alliance One,Burley,T 1,9.34
2018_2019,Alliance One,Burley,T 1 L,8.20
2018_2019,Alliance One,Burley,T 2,8.13
2018_2019,Alliance One,Burley,T 2 L,6.32
2018_2019,Alliance One,Burley,T 3,5.66
2018_2019,Alliance One,Burley,T 3 L,4.97
2018_2019,Alliance One,Burley,T K,3.65
2018_2019,Alliance One,Burley,B 1,9.71
2018_2019,Alliance One,Burley,B 1 L,8.50
2018_2019,Alliance One,Burley,B 2,8.22
2018_2019,Alliance One,Burley,B 2 L,7.09
2018_2019,Alliance One,Burley,B 3,6.39
2018_2019,Alliance One,Burley,B 3 L,5.31
2018_2019,Alliance One,Burley,B K,4.58
2018_2019,Alliance One,Burley,C 1,9.49
2018_2019,Alliance One,Burley,C 1 L,8.43
2018_2019,Alliance One,Burley,C 2,8.18
2018_2019,Alliance One,Burley,C 2 L,7.09
2018_2019,Alliance One,Burley,C 3,6.23
2018_2019,Alliance One,Burley,C 3 L,5.13
2018_2019,Alliance One,Burley,C K,4.58
2018_2019,Alliance One,Burley,X 1,8.67
2018_2019,Alliance One,Burley,X 1 L,8.15
2018_2019,Alliance One,Burley,X 2,7.25
2018_2019,Alliance One,Burley,X 2 L,6.78
2018_2019,Alliance One,Burley,X 3,5.66
2018_2019,Alliance One,Burley,X 3 L,5.13
2018_2019,Alliance One,Burley,X K,4.10
2018_2019,Alliance One,Burley,N,1.66
2018_2019,Alliance One,Burley,G,0.70
2018_2019,Universal Leaf Tabacos,Virginia,T O 1,11.47
2018_2019,Universal Leaf Tabacos,Virginia,T O 2,9.69
2018_2019,Universal Leaf Tabacos,Virginia,T O 3,8.22
2018_2019,Universal Leaf Tabacos,Virginia,T R 1,8.94
2018_2019,Universal Leaf Tabacos,Virginia,T R 2,6.13
2018_2019,Universal Leaf Tabacos,Virginia,T R 3,3.57
2018_2019,Universal Leaf Tabacos,Virginia,T L 1,7.24
2018_2019,Universal Leaf Tabacos,Virginia,T L 2,5.62
2018_2019,Universal Leaf Tabacos,Virginia,T K,4.39
2018_2019,Universal Leaf Tabacos,Virginia,B O 1,12.06
2018_2019,Universal Leaf Tabacos,Virginia,B O 2,10.44
2018_2019,Universal Leaf Tabacos,Virginia,B O 3,8.40
2018_2019,Universal Leaf Tabacos,Virginia,B R 1,9.39
2018_2019,Universal Leaf Tabacos,Virginia,B R 2,6.89
2018_2019,Universal Leaf Tabacos,Virginia,B R 3,4.61
2018_2019,Universal Leaf Tabacos,Virginia,B L 1,8.91
2018_2019,Universal Leaf Tabacos,Virginia,B L 2,7.20
2018_2019,Universal Leaf Tabacos,Virginia,B K,5.78
2018_2019,Universal Leaf Tabacos,Virginia,C O 1,10.78
2018_2019,Universal Leaf Tabacos,Virginia,C O 2,9.45
2018_2019,Universal Leaf Tabacos,Virginia,C O 3,7.63
2018_2019,Universal Leaf Tabacos,Virginia,C R 1,7.55
2018_2019,Universal Leaf Tabacos,Virginia,C R 2,5.38
2018_2019,Universal Leaf Tabacos,Virginia,C R 3,3.46
2018_2019,Universal Leaf Tabacos,Virginia,C L 1,7.93
2018_2019,Universal Leaf Tabacos,Virginia,C L 2,6.41
2018_2019,Universal Leaf Tabacos,Virginia,C K,4.29
2018_2019,Universal Leaf Tabacos,Virginia,X O 1,9.45
2018_2019,Universal Leaf Tabacos,Virginia,X O 2,7.95
2018_2019,Universal Leaf Tabacos,Virginia,X O 3,6.52
2018_2019,Universal Leaf Tabacos,Virginia,X R 1,7.10
2018_2019,Universal Leaf Tabacos,Virginia,X R 2,4.38
2018_2019,Universal Leaf Tabacos,Virginia,X R 3,2.58
2018_2019,Universal Leaf Tabacos,Virginia,X L 1,7.01
2018_2019,Universal Leaf Tabacos,Virginia,X L 2,5.70
2018_2019,Universal Leaf Tabacos,Virginia,X K,3.15
2018_2019,Universal Leaf Tabacos,Virginia,G 2,4.09
2018_2019,Universal Leaf Tabacos,Virginia,G 3,1.07
2018_2019,Universal Leaf Tabacos,Virginia,N,2.69
2018_2019,Universal Leaf Tabacos,Virginia,S C,1.07
2018_2019,Universal Leaf Tabacos,Virginia,S T,0.65
2018_2019,Universal Leaf Tabacos,Burley,T 1,9.22
2018_2019,Universal Leaf Tabacos,Burley,T 1 L,8.34
2018_2019,Universal Leaf Tabacos,Burley,T 2,8.11
2018_2019,Universal Leaf Tabacos,Burley,T 2 L,6.43
2018_2019,Universal Leaf Tabacos,Burley,T 3,5.76
2018_2019,Universal Leaf Tabacos,Burley,T 3 L,5.05
2018_2019,Universal Leaf Tabacos,Burley,T K,3.71
2018_2019,Universal Leaf Tabacos,Burley,B 1,9.59
2018_2019,Universal Leaf Tabacos,Burley,B 1 L,8.64
2018_2019,Universal Leaf Tabacos,Burley,B 2,8.20
2018_2019,Universal Leaf Tabacos,Burley,B 2 L,7.21
2018_2019,Universal Leaf Tabacos,Burley,B 3,6.50
2018_2019,Universal Leaf Tabacos,Burley,B 3 L,5.40
2018_2019,Universal Leaf Tabacos,Burley,B K,4.66
2018_2019,Universal Leaf Tabacos,Burley,C 1,9.37
2018_2019,Universal Leaf Tabacos,Burley,C 1 L,8.57
2018_2019,Universal Leaf Tabacos,Burley,C 2,8.16
2018_2019,Universal Leaf Tabacos,Burley,C 2 L,7.21
2018_2019,Universal Leaf Tabacos,Burley,C 3,6.34
2018_2019,Universal Leaf Tabacos,Burley,C 3 L,5.22
2018_2019,Universal Leaf Tabacos,Burley,C K,4.66
2018_2019,Universal Leaf Tabacos,Burley,X 1,8.64
2018_2019,Universal Leaf Tabacos,Burley,X 1 L,8.29
2018_2019,Universal Leaf Tabacos,Burley,X 2,7.37
2018_2019,Universal Leaf Tabacos,Burley,X 2 L,6.90
2018_2019,Universal Leaf Tabacos,Burley,X 3,5.76
2018_2019,Universal Leaf Tabacos,Burley,X 3 L,5.22
2018_2019,Universal Leaf Tabacos,Burley,X K,4.17
2018_2019,Universal Leaf Tabacos,Burley,N,1.69
2018_2019,Universal Leaf Tabacos,Burley,G,0.71
2018_2019,CTA,Virginia,T O 1,11.53
2018_2019,CTA,Virginia,T O 2,9.72
2018_2019,CTA,Virginia,T O 3,8.23
2018_2019,CTA,Virginia,T R 1,9.05
2018_2019,CTA,Virginia,T R 2,6.17
2018_2019,CTA,Virginia,T R 3,3.59
2018_2019,CTA,Virginia,T L 1,7.45
2018_2019,CTA,Virginia,T L 2,5.77
2018_2019,CTA,Virginia,T K,4.35
2018_2019,CTA,Virginia,B O 1,12.07
2018_2019,CTA,Virginia,B O 2,10.44
2018_2019,CTA,Virginia,B O 3,8.42
2018_2019,CTA,Virginia,B R 1,9.44
2018_2019,CTA,Virginia,B R 2,6.94
2018_2019,CTA,Virginia,B R 3,4.65
2018_2019,CTA,Virginia,B L 1,9.19
2018_2019,CTA,Virginia,B L 2,7.41
2018_2019,CTA,Virginia,B K,5.79
2018_2019,CTA,Virginia,C O 1,10.82
2018_2019,CTA,Virginia,C O 2,9.50
2018_2019,CTA,Virginia,C O 3,7.67
2018_2019,CTA,Virginia,C R 1,7.59
2018_2019,CTA,Virginia,C R 2,5.41
2018_2019,CTA,Virginia,C R 3,3.48
2018_2019,CTA,Virginia,C L 1,8.57
2018_2019,CTA,Virginia,C L 2,6.92
2018_2019,CTA,Virginia,C K,4.31
2018_2019,CTA,Virginia,X O 1,9.50
2018_2019,CTA,Virginia,X O 2,7.99
2018_2019,CTA,Virginia,X O 3,6.55
2018_2019,CTA,Virginia,X R 1,7.13
2018_2019,CTA,Virginia,X R 2,4.40
2018_2019,CTA,Virginia,X R 3,2.59
2018_2019,CTA,Virginia,X L 1,7.59
2018_2019,CTA,Virginia,X L 2,6.16
2018_2019,CTA,Virginia,X K,3.16
2018_2019,CTA,Virginia,G 2,4.12
2018_2019,CTA,Virginia,G 3,1.07
2018_2019,CTA,Virginia,N,2.70
2018_2019,CTA,Virginia,S C,1.07
2018_2019,CTA,Virginia,S T,0.65
2018_2019,CTA,Burley,T 1,9.53
2018_2019,CTA,Burley,T 1 L,8.62
2018_2019,CTA,Burley,T 2,8.38
2018_2019,CTA,Burley,T 2 L,6.64
2018_2019,CTA,Burley,T 3,5.95
2018_2019,CTA,Burley,T 3 L,5.22
2018_2019,CTA,Burley,T K,3.84
2018_2019,CTA,Burley,B 1,9.92
2018_2019,CTA,Burley,B 1 L,8.94
2018_2019,CTA,Burley,B 2,8.47
2018_2019,CTA,Burley,B 2 L,7.46
2018_2019,CTA,Burley,B 3,6.73
2018_2019,CTA,Burley,B 3 L,5.58
2018_2019,CTA,Burley,B K,4.82
2018_2019,CTA,Burley,C 1,9.69
2018_2019,CTA,Burley,C 1 L,8.85
2018_2019,CTA,Burley,C 2,8.44
2018_2019,CTA,Burley,C 2 L,7.46
2018_2019,CTA,Burley,C 3,6.55
2018_2019,CTA,Burley,C 3 L,5.40
2018_2019,CTA,Burley,C K,4.82
2018_2019,CTA,Burley,X 1,8.94
2018_2019,CTA,Burley,X 1 L,8.57
2018_2019,CTA,Burley,X 2,7.61
2018_2019,CTA,Burley,X 2 L,7.13
2018_2019,CTA,Burley,X 3,5.95
2018_2019,CTA,Burley,X 3 L,5.40
2018_2019,CTA,Burley,X K,4.31
2018_2019,CTA,Burley,N,1.74
2018_2019,CTA,Burley,G,0.73
2018_2019,Premium,Virginia,T O 1,11.46
2018_2019,Premium,Virginia,T O 2,9.65
2018_2019,Premium,Virginia,T O 3,8.00
2018_2019,Premium,Virginia,T R 1,8.93
2018_2019,Premium,Virginia,T R 2,6.10
2018_2019,Premium,Virginia,T R 3,3.38
2018_2019,Premium,Virginia,T L 1,7.17
2018_2019,Premium,Virginia,T L 2,5.58
2018_2019,Premium,Virginia,T K,4.00
2018_2019,Premium,Virginia,B O 1,12.05
2018_2019,Premium,Virginia,B O 2,10.37
2018_2019,Premium,Virginia,B O 3,8.20
2018_2019,Premium,Virginia,B R 1,9.38
2018_2019,Premium,Virginia,B R 2,6.85
2018_2019,Premium,Virginia,B R 3,4.35
2018_2019,Premium,Virginia,B L 1,8.80
2018_2019,Premium,Virginia,B L 2,7.10
2018_2019,Premium,Virginia,B K,5.14
2018_2019,Premium,Virginia,C O 1,10.72
2018_2019,Premium,Virginia,C O 2,9.42
2018_2019,Premium,Virginia,C O 3,7.48
2018_2019,Premium,Virginia,C R 1,7.52
2018_2019,Premium,Virginia,C R 2,5.26
2018_2019,Premium,Virginia,C R 3,3.30
2018_2019,Premium,Virginia,C L 1,8.15
2018_2019,Premium,Virginia,C L 2,6.59
2018_2019,Premium,Virginia,C K,4.09
2018_2019,Premium,Virginia,X O 1,9.42
2018_2019,Premium,Virginia,X O 2,7.92
2018_2019,Premium,Virginia,X O 3,6.38
2018_2019,Premium,Virginia,X R 1,7.00
2018_2019,Premium,Virginia,X R 2,4.28
2018_2019,Premium,Virginia,X R 3,2.47
2018_2019,Premium,Virginia,X L 1,7.22
2018_2019,Premium,Virginia,X L 2,5.86
2018_2019,Premium,Virginia,X K,3.01
2018_2019,Premium,Virginia,G 2,3.91
2018_2019,Premium,Virginia,G 3,1.02
2018_2019,Premium,Virginia,N,2.58
2018_2019,Premium,Virginia,S C,1.02
2018_2019,Premium,Virginia,S T,0.62
2017_2018,BAT,Virginia,T O 1,11.31
2017_2018,BAT,Virginia,T O 2,9.56
2017_2018,BAT,Virginia,T O 3,8.11
2017_2018,BAT,Virginia,T R 1,8.81
2017_2018,BAT,Virginia,T R 2,6.05
2017_2018,BAT,Virginia,T R 3,3.53
2017_2018,BAT,Virginia,T L 1,7.35
2017_2018,BAT,Virginia,T L 2,5.70
2017_2018,BAT,Virginia,T K,4.34
2017_2018,BAT,Virginia,B O 1,11.90
2017_2018,BAT,Virginia,B O 2,10.30
2017_2018,BAT,Virginia,B O 3,8.28
2017_2018,BAT,Virginia,B R 1,9.27
2017_2018,BAT,Virginia,B R 2,6.80
2017_2018,BAT,Virginia,B R 3,4.55
2017_2018,BAT,Virginia,B L 1,9.04
2017_2018,BAT,Virginia,B L 2,7.31
2017_2018,BAT,Virginia,B K,5.70
2017_2018,BAT,Virginia,C O 1,11.42
2017_2018,BAT,Virginia,C O 2,10.04
2017_2018,BAT,Virginia,C O 3,8.09
2017_2018,BAT,Virginia,C R 1,8.01
2017_2018,BAT,Virginia,C R 2,5.70
2017_2018,BAT,Virginia,C R 3,8.09
2017_2018,BAT,Virginia,C L 1,9.04
2017_2018,BAT,Virginia,C L 2,7.31
2017_2018,BAT,Virginia,C K,4.55
2017_2018,BAT,Virginia,X O 1,10.04
2017_2018,BAT,Virginia,X O 2,8.43
2017_2018,BAT,Virginia,X O 3,6.91
2017_2018,BAT,Virginia,X R 1,7.52
2017_2018,BAT,Virginia,X R 2,4.64
2017_2018,BAT,Virginia,X R 3,2.74
2017_2018,BAT,Virginia,X L 1,8.01
2017_2018,BAT,Virginia,X L 2,6.50
2017_2018,BAT,Virginia,X K,3.33
2017_2018,BAT,Virginia,G 2,4.34
2017_2018,BAT,Virginia,G 3,1.13
2017_2018,BAT,Virginia,N,2.86
2017_2018,BAT,Virginia,S C,1.13
2017_2018,BAT,Virginia,S T,0.68
2017_2018,BAT,Burley,T 1,10.07
2017_2018,BAT,Burley,T 1 L,9.10
2017_2018,BAT,Burley,T 2,8.84
2017_2018,BAT,Burley,T 2 L,7.01
2017_2018,BAT,Burley,T 3,6.28
2017_2018,BAT,Burley,T 3 L,5.52
2017_2018,BAT,Burley,T K,4.06
2017_2018,BAT,Burley,B 1,10.47
2017_2018,BAT,Burley,B 1 L,9.43
2017_2018,BAT,Burley,B 2,8.93
2017_2018,BAT,Burley,B 2 L,7.87
2017_2018,BAT,Burley,B 3,7.10
2017_2018,BAT,Burley,B 3 L,5.89
2017_2018,BAT,Burley,B K,5.08
2017_2018,BAT,Burley,C 1,10.22
2017_2018,BAT,Burley,C 1 L,9.34
2017_2018,BAT,Burley,C 2,8.90
2017_2018,BAT,Burley,C 2 L,7.87
2017_2018,BAT,Burley,C 3,6.91
2017_2018,BAT,Burley,C 3 L,5.69
2017_2018,BAT,Burley,C K,5.08
2017_2018,BAT,Burley,X 1,9.43
2017_2018,BAT,Burley,X 1 L,9.04
2017_2018,BAT,Burley,X 2,8.04
2017_2018,BAT,Burley,X 2 L,7.52
2017_2018,BAT,Burley,X 3,6.28
2017_2018,BAT,Burley,X 3 L,5.69
2017_2018,BAT,Burley,X K,4.55
2017_2018,BAT,Burley,N,1.84
2017_2018,BAT,Burley,G,0.78
2017_2018,Philip Morris,Virginia,T O 1,11.23
2017_2018,Philip Morris,Virginia,T O 2,9.50
2017_2018,Philip Morris,Virginia,T O 3,8.06
2017_2018,Philip Morris,Virginia,T R 1,8.75
2017_2018,Philip Morris,Virginia,T R 2,6.01
2017_2018,Philip Morris,Virginia,T R 3,3.49
2017_2018,Philip Morris,Virginia,T L 1,7.30
2017_2018,Philip Morris,Virginia,T L 2,5.66
2017_2018,Philip Morris,Virginia,T K,4.31
2017_2018,Philip Morris,Virginia,B O 1,11.81
2017_2018,Philip Morris,Virginia,B O 2,10.22
2017_2018,Philip Morris,Virginia,B O 3,8.23
2017_2018,Philip Morris,Virginia,B R 1,9.20
2017_2018,Philip Morris,Virginia,B R 2,6.75
2017_2018,Philip Morris,Virginia,B R 3,4.51
2017_2018,Philip Morris,Virginia,B L 1,8.98
2017_2018,Philip Morris,Virginia,B L 2,7.26
2017_2018,Philip Morris,Virginia,B K,5.66
2017_2018,Philip Morris,Virginia,C O 1,10.77
2017_2018,Philip Morris,Virginia,C O 2,9.45
2017_2018,Philip Morris,Virginia,C O 3,7.64
2017_2018,Philip Morris,Virginia,C R 1,7.56
2017_2018,Philip Morris,Virginia,C R 2,5.37
2017_2018,Philip Morris,Virginia,C R 3,3.45
2017_2018,Philip Morris,Virginia,C L 1,8.54
2017_2018,Philip Morris,Virginia,C L 2,6.89
2017_2018,Philip Morris,Virginia,C K,4.29
2017_2018,Philip Morris,Virginia,X O 1,9.45
2017_2018,Philip Morris,Virginia,X O 2,7.94
2017_2018,Philip Morris,Virginia,X O 3,6.51
2017_2018,Philip Morris,Virginia,X R 1,7.09
2017_2018,Philip Morris,Virginia,X R 2,4.38
2017_2018,Philip Morris,Virginia,X R 3,2.58
2017_2018,Philip Morris,Virginia,X L 1,7.56
2017_2018,Philip Morris,Virginia,X L 2,6.13
2017_2018,Philip Morris,Virginia,X K,3.14
2017_2018,Philip Morris,Virginia,G 2,4.09
2017_2018,Philip Morris,Virginia,G 3,1.06
2017_2018,Philip Morris,Virginia,N,2.70
2017_2018,Philip Morris,Virginia,S C,1.06
2017_2018,Philip Morris,Virginia,S T,0.65
2017_2018,JTI,Virginia,T O 1,11.31
2017_2018,JTI,Virginia,T O 2,9.56
2017_2018,JTI,Virginia,T O 3,7.82
2017_2018,JTI,Virginia,T R 1,8.82
2017_2018,JTI,Virginia,T R 2,6.05
2017_2018,JTI,Virginia,T R 3,3.22
2017_2018,JTI,Virginia,T L 1,6.42
2017_2018,JTI,Virginia,T L 2,4.87
2017_2018,JTI,Virginia,T K,3.58
2017_2018,JTI,Virginia,B O 1,11.90
2017_2018,JTI,Virginia,B O 2,10.30
2017_2018,JTI,Virginia,B O 3,8.01
2017_2018,JTI,Virginia,B R 1,9.43
2017_2018,JTI,Virginia,B R 2,6.80
2017_2018,JTI,Virginia,B R 3,4.15
2017_2018,JTI,Virginia,B L 1,7.92
2017_2018,JTI,Virginia,B L 2,6.24
2017_2018,JTI,Virginia,B K,4.69
2017_2018,JTI,Virginia,C O 1,11.42
2017_2018,JTI,Virginia,C O 2,9.73
2017_2018,JTI,Virginia,C O 3,7.55
2017_2018,JTI,Virginia,C R 1,7.86
2017_2018,JTI,Virginia,C R 2,5.37
2017_2018,JTI,Virginia,C R 3,3.16
2017_2018,JTI,Virginia,C L 1,7.56
2017_2018,JTI,Virginia,C L 2,6.12
2017_2018,JTI,Virginia,C K,3.74
2017_2018,JTI,Virginia,X O 1,9.69
2017_2018,JTI,Virginia,X O 2,8.13
2017_2018,JTI,Virginia,X O 3,6.45
2017_2018,JTI,Virginia,X R 1,7.28
2017_2018,JTI,Virginia,X R 2,4.34
2017_2018,JTI,Virginia,X R 3,2.37
2017_2018,JTI,Virginia,X L 1,6.67
2017_2018,JTI,Virginia,X L 2,5.41
2017_2018,JTI,Virginia,X K,2.75
2017_2018,JTI,Virginia,G 2,3.58
2017_2018,JTI,Virginia,G 3,0.92
2017_2018,JTI,Virginia,N,2.21
2017_2018,JTI,Virginia,S C,0.84
2017_2018,JTI,Virginia,S T,0.52
2017_2018,JTI,Burley,T 1,10.00
2017_2018,JTI,Burley,T 1 L,8.89
2017_2018,JTI,Burley,T 2,8.71
2017_2018,JTI,Burley,T 2 L,6.85
2017_2018,JTI,Burley,T 3,6.13
2017_2018,JTI,Burley,T 3 L,6.13
2017_2018,JTI,Burley,T K,3.97
2017_2018,JTI,Burley,B 1,10.40
2017_2018,JTI,Burley,B 1 L,9.23
2017_2018,JTI,Burley,B 2,8.84
2017_2018,JTI,Burley,B 2 L,7.71
2017_2018,JTI,Burley,B 3,6.95
2017_2018,JTI,Burley,B 3 L,5.78
2017_2018,JTI,Burley,B K,4.99
2017_2018,JTI,Burley,C 1,10.16
2017_2018,JTI,Burley,C 1 L,9.16
2017_2018,JTI,Burley,C 2,8.80
2017_2018,JTI,Burley,C 2 L,7.71
2017_2018,JTI,Burley,C 3,6.76
2017_2018,JTI,Burley,C 3 L,5.59
2017_2018,JTI,Burley,C K,4.99
2017_2018,JTI,Burley,X 1,9.35
2017_2018,JTI,Burley,X 1 L,8.85
2017_2018,JTI,Burley,X 2,7.95
